S.No,Date,Item,Season,Amount,Quantity,Order Type,Final Amount
450,2022-09-09,Joint Biryani,Rainy,349,2,Online,399
451,2023-04-16,Paneer Biryani,Summer,319,3,Online,369
452,2023-04-11,Mini Meals,Summer,80,3,Online,130
453,2022-09-17,Dum Biryani,Rainy,299,3,Online,349
454,2022-07-20,Paneer Biryani,Rainy,319,1,Offline,319
455,2022-04-30,Mini Meals,Summer,80,3,Offline,80
456,2022-11-13,Fry Piece Biryani,Winter,329,3,Offline,329
457,2022-09-18,Mini Meals,Rainy,80,1,Online,130
458,2022-03-29,Pot Biryani,Summer,399,3,Offline,399
459,2023-07-31,Pot Biryani,Rainy,399,3,Online,449
460,2022-12-21,Moghlai Biryani,Winter,349,1,Online,399
461,2022-03-26,Dum Biryani,Summer,299,1,Offline,299
462,2022-11-03,Fry Piece Biryani,Winter,329,3,Online,379
463,2023-07-11,Full Meals,Rainy,120,1,Offline,120
464,2022-09-28,Pot Biryani,Rainy,399,2,Offline,399
465,2022-03-12,Lollipop Biryani,Summer,329,1,Online,379
466,2022-10-25,Pot Biryani,Winter,399,3,Online,449
467,2023-03-02,Pot Biryani,Summer,399,1,Offline,399
468,2022-12-04,Full Meals,Winter,120,1,Online,170
469,2022-02-11,Fry Piece Biryani,Winter,329,3,Offline,329
470,2023-01-15,Fry Piece Biryani,Winter,329,3,Offline,329
471,2022-07-20,Lollipop Biryani,Rainy,329,2,Offline,329
472,2022-06-19,Joint Biryani,Rainy,349,2,Online,399
473,2023-07-20,Full Meals,Rainy,120,2,Online,170
474,2022-01-15,Mini Meals,Winter,80,3,Online,130
475,2022-07-20,Lollipop Biryani,Rainy,329,1,Online,379
476,2022-11-17,Mini Meals,Winter,80,2,Online,130
477,2023-07-30,Mini Meals,Rainy,80,3,Online,130
478,2023-07-29,Fry Piece Biryani,Rainy,329,2,Online,379
479,2023-05-27,Full Meals,Summer,120,3,Online,170
480,2022-03-20,Full Meals,Summer,120,2,Online,170
481,2023-05-22,Full Meals,Summer,120,1,Online,170
482,2022-08-05,Fry Piece Biryani,Rainy,329,1,Offline,329
483,2022-02-06,Mini Meals,Winter,80,1,Offline,80
484,2022-12-23,Mini Meals,Winter,80,1,Online,130
485,2022-08-11,Lollipop Biryani,Rainy,329,3,Offline,329
486,2022-11-19,Joint Biryani,Winter,349,2,Online,399
487,2023-06-20,Moghlai Biryani,Rainy,349,1,Online,399
488,2022-05-05,Paneer Biryani,Summer,319,3,Online,369
489,2022-05-03,Mini Meals,Summer,80,1,Offline,80
490,2022-04-20,Moghlai Biryani,Summer,349,2,Offline,349
491,2022-03-04,Paneer Biryani,Summer,319,2,Online,369
492,2022-07-02,Moghlai Biryani,Rainy,349,1,Offline,349
493,2022-11-11,Fry Piece Biryani,Winter,329,1,Offline,329
494,2022-10-16,Full Meals,Winter,120,3,Offline,120
495,2022-07-05,Full Meals,Rainy,120,2,Offline,120
496,2022-12-22,Mini Meals,Winter,80,2,Online,130
497,2022-01-20,Fry Piece Biryani,Winter,329,1,Online,379
498,2023-07-30,Fry Piece Biryani,Rainy,329,2,Online,379
499,2023-06-02,Mini Meals,Rainy,80,3,Online,130
500,2022-11-18,Fry Piece Biryani,Winter,329,3,Online,379
501,2022-02-16,Mini Meals,Winter,80,3,Offline,80
502,2023-07-25,Full Meals,Rainy,120,1,Offline,120
503,2023-02-27,Dum Biryani,Winter,299,1,Offline,299
504,2022-03-02,Fry Piece Biryani,Summer,329,2,Online,379
505,2023-08-05,Full Meals,Rainy,120,3,Online,170
506,2022-04-08,Mini Meals,Summer,80,1,Online,130
507,2022-01-01,Pot Biryani,Winter,399,2,Online,449
508,2023-08-31,Paneer Biryani,Rainy,319,2,Offline,319
509,2022-03-19,Mini Meals,Summer,80,3,Online,130
510,2022-09-27,Lollipop Biryani,Rainy,329,3,Offline,329
511,2022-09-09,Moghlai Biryani,Rainy,349,3,Online,399
512,2022-10-27,Moghlai Biryani,Winter,349,2,Offline,349
513,2022-02-13,Lollipop Biryani,Winter,329,1,Offline,329
514,2022-04-21,Mini Meals,Summer,80,2,Offline,80
515,2023-02-03,Full Meals,Winter,120,2,Online,170
516,2022-10-02,Full Meals,Winter,120,3,Online,170
517,2022-10-05,Full Meals,Winter,120,1,Offline,120
518,2022-10-19,Full Meals,Winter,120,1,Online,170
519,2023-03-16,Mini Meals,Summer,80,2,Offline,80
520,2023-08-17,Paneer Biryani,Rainy,319,2,Online,369
521,2023-06-25,Mini Meals,Rainy,80,2,Online,130
522,2023-08-11,Full Meals,Rainy,120,2,Offline,120
523,2023-08-25,Lollipop Biryani,Rainy,329,1,Offline,329
524,2023-06-11,Lollipop Biryani,Rainy,329,1,Offline,329
525,2023-02-24,Full Meals,Winter,120,2,Online,170
526,2022-05-29,Full Meals,Summer,120,1,Online,170
527,2022-09-22,Mini Meals,Rainy,80,1,Online,130
528,2022-06-27,Joint Biryani,Rainy,349,2,Offline,349
529,2022-08-31,Pot Biryani,Rainy,399,1,Online,449
530,2022-05-09,Full Meals,Summer,120,2,Offline,120
531,2023-08-02,Full Meals,Rainy,120,3,Online,170
532,2023-04-11,Mini Meals,Summer,80,3,Offline,80
533,2022-11-30,Mini Meals,Winter,80,3,Online,130
534,2023-07-27,Lollipop Biryani,Rainy,329,2,Offline,329
535,2023-02-13,Pot Biryani,Winter,399,3,Online,449
536,2022-10-11,Moghlai Biryani,Winter,349,2,Online,399
537,2022-12-12,Full Meals,Winter,120,3,Offline,120
538,2022-07-07,Paneer Biryani,Rainy,319,2,Online,369
539,2023-06-13,Mini Meals,Rainy,80,2,Offline,80
540,2023-05-16,Pot Biryani,Summer,399,3,Online,449
541,2022-02-03,Mini Meals,Winter,80,1,Online,130
542,2023-04-18,Full Meals,Summer,120,2,Offline,120
543,2023-01-26,Mini Meals,Winter,80,3,Offline,80
544,2022-04-10,Mini Meals,Summer,80,3,Offline,80
545,2022-11-26,Fry Piece Biryani,Winter,329,3,Offline,329
546,2023-06-22,Paneer Biryani,Rainy,319,1,Online,369
547,2023-04-25,Joint Biryani,Summer,349,2,Offline,349
548,2022-03-03,Paneer Biryani,Summer,319,2,Offline,319
549,2023-05-18,Moghlai Biryani,Summer,349,3,Offline,349
550,2022-03-19,Mini Meals,Summer,80,3,Offline,80
551,2022-11-16,Joint Biryani,Winter,349,2,Offline,349
552,2022-11-10,Mini Meals,Winter,80,3,Offline,80
553,2022-05-19,Fry Piece Biryani,Summer,329,1,Offline,329
554,2022-10-24,Mini Meals,Winter,80,3,Offline,80
555,2022-11-24,Pot Biryani,Winter,399,2,Offline,399
556,2023-06-02,Fry Piece Biryani,Rainy,329,3,Offline,329
557,2023-04-03,Paneer Biryani,Summer,319,2,Offline,319
558,2022-12-31,Paneer Biryani,Winter,319,3,Online,369
559,2023-04-18,Fry Piece Biryani,Summer,329,2,Offline,329
560,2023-07-12,Mini Meals,Rainy,80,3,Offline,80
561,2022-11-22,Dum Biryani,Winter,299,2,Offline,299
562,2022-06-07,Full Meals,Rainy,120,2,Online,170
563,2023-07-29,Joint Biryani,Rainy,349,1,Online,399
564,2022-02-20,Moghlai Biryani,Winter,349,3,Online,399
565,2023-01-24,Lollipop Biryani,Winter,329,1,Offline,329
566,2023-01-03,Full Meals,Winter,120,3,Online,170
567,2022-11-10,Fry Piece Biryani,Winter,329,3,Online,379
568,2022-07-17,Pot Biryani,Rainy,399,3,Offline,399
569,2022-06-17,Fry Piece Biryani,Rainy,329,1,Online,379
570,2023-01-25,Fry Piece Biryani,Winter,329,3,Offline,329
571,2023-07-13,Joint Biryani,Rainy,349,2,Online,399
572,2022-04-05,Full Meals,Summer,120,2,Online,170
573,2022-09-28,Full Meals,Rainy,120,3,Online,170
574,2022-03-17,Full Meals,Summer,120,3,Online,170
575,2022-11-28,Mini Meals,Winter,80,1,Offline,80
576,2022-10-18,Dum Biryani,Winter,299,1,Online,349
577,2023-06-11,Mini Meals,Rainy,80,3,Offline,80
578,2023-04-11,Mini Meals,Summer,80,3,Online,130
579,2022-10-04,Lollipop Biryani,Winter,329,3,Online,379
580,2022-10-21,Paneer Biryani,Winter,319,3,Online,369
581,2023-07-26,Mini Meals,Rainy,80,3,Offline,80
582,2022-06-01,Fry Piece Biryani,Rainy,329,3,Offline,329
583,2022-11-25,Pot Biryani,Winter,399,3,Online,449
584,2022-10-30,Moghlai Biryani,Winter,349,1,Offline,349
585,2022-02-12,Full Meals,Winter,120,2,Online,170
586,2022-03-22,Fry Piece Biryani,Summer,329,3,Online,379
587,2022-03-07,Dum Biryani,Summer,299,1,Offline,299
588,2022-12-20,Paneer Biryani,Winter,319,1,Online,369
589,2023-03-08,Paneer Biryani,Summer,319,2,Offline,319
590,2022-11-09,Joint Biryani,Winter,349,2,Offline,349
591,2022-12-07,Joint Biryani,Winter,349,1,Online,399
592,2023-05-30,Lollipop Biryani,Summer,329,3,Online,379
593,2022-02-12,Dum Biryani,Winter,299,3,Online,349
594,2023-08-27,Dum Biryani,Rainy,299,1,Offline,299
595,2023-01-29,Full Meals,Winter,120,3,Online,170
596,2023-05-10,Pot Biryani,Summer,399,2,Online,449
597,2022-12-27,Full Meals,Winter,120,1,Online,170
598,2023-06-01,Lollipop Biryani,Rainy,329,2,Online,379
599,2023-03-18,Mini Meals,Summer,80,2,Offline,80
600,2022-01-16,Pot Biryani,Winter,399,1,Offline,399
601,2022-11-09,Full Meals,Winter,120,3,Online,170
602,2022-07-30,Mini Meals,Rainy,80,3,Offline,80
603,2022-12-15,Mini Meals,Winter,80,1,Online,130
604,2023-04-07,Pot Biryani,Summer,399,2,Offline,399
605,2022-02-05,Full Meals,Winter,120,3,Offline,120
606,2022-12-31,Full Meals,Winter,120,2,Offline,120
607,2022-07-16,Mini Meals,Rainy,80,1,Offline,80
608,2023-08-24,Pot Biryani,Rainy,399,1,Online,449
609,2022-08-22,Dum Biryani,Rainy,299,2,Offline,299
610,2023-01-02,Full Meals,Winter,120,1,Online,170
611,2022-11-25,Paneer Biryani,Winter,319,1,Offline,319
612,2022-08-29,Paneer Biryani,Rainy,319,2,Online,369
613,2023-05-30,Fry Piece Biryani,Summer,329,2,Online,379
614,2022-03-29,Full Meals,Summer,120,1,Offline,120
615,2023-07-06,Mini Meals,Rainy,80,3,Offline,80
616,2023-03-27,Dum Biryani,Summer,299,2,Online,349
617,2022-11-18,Full Meals,Winter,120,1,Offline,120
618,2022-03-03,Mini Meals,Summer,80,3,Offline,80
619,2023-06-19,Pot Biryani,Rainy,399,3,Offline,399
620,2023-03-03,Fry Piece Biryani,Summer,329,2,Online,379
621,2022-10-28,Paneer Biryani,Winter,319,3,Offline,319
622,2022-12-07,Joint Biryani,Winter,349,2,Offline,349
623,2022-04-28,Pot Biryani,Summer,399,1,Offline,399
624,2023-08-28,Mini Meals,Rainy,80,2,Online,130
625,2023-05-05,Full Meals,Summer,120,2,Online,170
626,2022-09-22,Joint Biryani,Rainy,349,2,Offline,349
627,2022-05-06,Mini Meals,Summer,80,3,Offline,80
628,2022-09-21,Fry Piece Biryani,Rainy,329,2,Online,379
629,2022-07-02,Joint Biryani,Rainy,349,3,Online,399
630,2022-11-30,Paneer Biryani,Winter,319,3,Online,369
631,2022-10-08,Mini Meals,Winter,80,2,Online,130
632,2022-07-04,Dum Biryani,Rainy,299,2,Online,349
633,2023-08-04,Dum Biryani,Rainy,299,2,Online,349
634,2022-01-14,Moghlai Biryani,Winter,349,1,Offline,349
635,2023-01-16,Dum Biryani,Winter,299,2,Online,349
636,2022-12-05,Mini Meals,Winter,80,2,Online,130
637,2022-08-21,Full Meals,Rainy,120,3,Online,170
638,2023-01-29,Mini Meals,Winter,80,3,Offline,80
639,2023-01-24,Full Meals,Winter,120,3,Offline,120
640,2022-11-16,Dum Biryani,Winter,299,2,Online,349
641,2022-08-23,Pot Biryani,Rainy,399,1,Online,449
642,2023-08-18,Pot Biryani,Rainy,399,3,Online,449
643,2023-04-28,Mini Meals,Summer,80,1,Online,130
644,2023-08-28,Mini Meals,Rainy,80,3,Offline,80
645,2022-03-27,Pot Biryani,Summer,399,3,Offline,399
646,2023-02-28,Joint Biryani,Winter,349,2,Offline,349
647,2022-12-24,Dum Biryani,Winter,299,3,Online,349
648,2023-08-25,Lollipop Biryani,Rainy,329,2,Online,379
649,2022-02-18,Lollipop Biryani,Winter,329,2,Online,379
650,2023-07-15,Joint Biryani,Rainy,349,1,Online,399
651,2022-08-03,Mini Meals,Rainy,80,2,Online,130
652,2022-11-08,Full Meals,Winter,120,2,Offline,120
653,2023-01-21,Fry Piece Biryani,Winter,329,2,Offline,329
654,2022-05-29,Lollipop Biryani,Summer,329,1,Online,379
655,2022-11-25,Pot Biryani,Winter,399,2,Offline,399
656,2022-03-19,Joint Biryani,Summer,349,2,Online,399
657,2022-03-10,Mini Meals,Summer,80,3,Online,130
658,2023-03-13,Moghlai Biryani,Summer,349,2,Online,399
659,2022-12-11,Moghlai Biryani,Winter,349,2,Offline,349
660,2023-03-08,Full Meals,Summer,120,2,Offline,120
661,2023-01-24,Mini Meals,Winter,80,1,Offline,80
662,2022-06-15,Pot Biryani,Rainy,399,1,Online,449
663,2023-07-28,Pot Biryani,Rainy,399,3,Offline,399
664,2022-12-02,Mini Meals,Winter,80,1,Online,130
665,2023-05-05,Mini Meals,Summer,80,2,Online,130
666,2022-06-24,Moghlai Biryani,Rainy,349,3,Offline,349
667,2022-11-26,Mini Meals,Winter,80,2,Offline,80
668,2023-06-12,Mini Meals,Rainy,80,3,Online,130
669,2022-03-26,Mini Meals,Summer,80,2,Online,130
670,2022-07-21,Moghlai Biryani,Rainy,349,3,Online,399
671,2022-05-13,Pot Biryani,Summer,399,3,Online,449
672,2022-02-04,Paneer Biryani,Winter,319,3,Offline,319
673,2023-06-27,Full Meals,Rainy,120,2,Online,170
674,2022-04-21,Fry Piece Biryani,Summer,329,3,Offline,329
675,2022-05-22,Lollipop Biryani,Summer,329,1,Online,379
676,2022-02-26,Full Meals,Winter,120,3,Offline,120
677,2022-05-14,Paneer Biryani,Summer,319,2,Offline,319
678,2023-03-30,Pot Biryani,Summer,399,2,Online,449
679,2022-10-23,Full Meals,Winter,120,2,Online,170
680,2022-12-18,Pot Biryani,Winter,399,2,Offline,399
681,2023-08-12,Mini Meals,Rainy,80,3,Online,130
682,2022-04-10,Moghlai Biryani,Summer,349,2,Offline,349
683,2022-08-27,Mini Meals,Rainy,80,3,Offline,80
684,2023-03-28,Fry Piece Biryani,Summer,329,1,Offline,329
685,2022-05-11,Lollipop Biryani,Summer,329,3,Online,379
686,2022-11-25,Mini Meals,Winter,80,1,Offline,80
687,2023-02-25,Paneer Biryani,Winter,319,3,Online,369
688,2022-05-17,Mini Meals,Summer,80,2,Offline,80
689,2023-06-12,Mini Meals,Rainy,80,1,Offline,80
690,2022-01-04,Moghlai Biryani,Winter,349,1,Online,399
691,2023-04-26,Paneer Biryani,Summer,319,1,Online,369
692,2022-01-12,Joint Biryani,Winter,349,3,Offline,349
693,2023-08-24,Mini Meals,Rainy,80,3,Offline,80
694,2022-05-20,Full Meals,Summer,120,3,Online,170
695,2023-08-02,Mini Meals,Rainy,80,1,Offline,80
696,2022-01-14,Full Meals,Winter,120,1,Online,170
697,2022-01-26,Mini Meals,Winter,80,1,Online,130
698,2022-08-11,Fry Piece Biryani,Rainy,329,1,Offline,329
699,2023-06-20,Paneer Biryani,Rainy,319,3,Online,369
700,2023-01-22,Moghlai Biryani,Winter,349,1,Offline,349
701,2022-10-22,Full Meals,Winter,120,2,Online,170
702,2022-01-26,Mini Meals,Winter,80,2,Offline,80
703,2023-01-19,Lollipop Biryani,Winter,329,3,Offline,329
704,2023-06-20,Lollipop Biryani,Rainy,329,2,Offline,329
705,2023-02-18,Pot Biryani,Winter,399,3,Online,449
706,2023-03-10,Dum Biryani,Summer,299,3,Offline,299
707,2023-04-06,Mini Meals,Summer,80,3,Online,130
708,2022-04-25,Moghlai Biryani,Summer,349,3,Online,399
709,2022-09-26,Joint Biryani,Rainy,349,1,Online,399
710,2022-06-22,Fry Piece Biryani,Rainy,329,2,Online,379
711,2022-01-13,Mini Meals,Winter,80,1,Online,130
712,2022-09-06,Fry Piece Biryani,Rainy,329,1,Offline,329
713,2023-01-18,Pot Biryani,Winter,399,2,Online,449
714,2022-12-14,Pot Biryani,Winter,399,2,Online,449
715,2023-03-05,Mini Meals,Summer,80,2,Online,130
716,2022-04-09,Mini Meals,Summer,80,2,Offline,80
717,2022-02-10,Paneer Biryani,Winter,319,3,Online,369
718,2023-06-13,Lollipop Biryani,Rainy,329,3,Offline,329
719,2023-03-03,Lollipop Biryani,Summer,329,2,Online,379
720,2023-01-24,Lollipop Biryani,Winter,329,1,Offline,329
721,2022-06-12,Mini Meals,Rainy,80,3,Online,130
722,2022-06-29,Full Meals,Rainy,120,1,Offline,120
723,2022-04-04,Mini Meals,Summer,80,1,Offline,80
724,2023-08-27,Mini Meals,Rainy,80,3,Online,130
725,2022-04-16,Full Meals,Summer,120,1,Online,170
726,2022-11-02,Mini Meals,Winter,80,1,Online,130
727,2022-02-16,Full Meals,Winter,120,2,Online,170
728,2022-06-16,Mini Meals,Rainy,80,3,Online,130
729,2023-03-27,Moghlai Biryani,Summer,349,3,Offline,349
730,2022-03-26,Full Meals,Summer,120,1,Offline,120
731,2022-08-25,Paneer Biryani,Rainy,319,3,Online,369
732,2022-07-07,Paneer Biryani,Rainy,319,1,Offline,319
733,2023-04-15,Full Meals,Summer,120,1,Offline,120
734,2022-04-29,Paneer Biryani,Summer,319,3,Online,369
735,2023-07-29,Lollipop Biryani,Rainy,329,3,Offline,329
736,2022-11-29,Lollipop Biryani,Winter,329,2,Offline,329
737,2022-07-17,Moghlai Biryani,Rainy,349,1,Offline,349
738,2023-03-20,Fry Piece Biryani,Summer,329,3,Online,379
739,2023-08-23,Fry Piece Biryani,Rainy,329,2,Online,379
740,2022-05-04,Moghlai Biryani,Summer,349,3,Online,399
741,2022-07-03,Full Meals,Rainy,120,2,Offline,120
742,2022-12-09,Pot Biryani,Winter,399,1,Online,449
743,2022-03-10,Mini Meals,Summer,80,2,Online,130
744,2022-02-13,Fry Piece Biryani,Winter,329,3,Offline,329
745,2022-05-22,Dum Biryani,Summer,299,3,Offline,299
746,2023-08-08,Mini Meals,Rainy,80,3,Offline,80
747,2022-11-20,Mini Meals,Winter,80,2,Offline,80
748,2022-01-02,Full Meals,Winter,120,1,Offline,120
749,2023-01-21,Fry Piece Biryani,Winter,329,3,Offline,329
750,2022-12-18,Paneer Biryani,Winter,319,3,Online,369
751,2022-07-11,Fry Piece Biryani,Rainy,329,2,Online,379
752,2022-03-11,Moghlai Biryani,Summer,349,3,Online,399
753,2023-06-01,Pot Biryani,Rainy,399,3,Offline,399
754,2023-03-31,Paneer Biryani,Summer,319,1,Offline,319
755,2022-09-10,Moghlai Biryani,Rainy,349,2,Online,399
756,2022-09-17,Pot Biryani,Rainy,399,1,Online,449
757,2023-06-18,Full Meals,Rainy,120,3,Offline,120
758,2022-10-30,Mini Meals,Winter,80,1,Offline,80
759,2023-01-12,Mini Meals,Winter,80,1,Online,130
760,2023-07-28,Lollipop Biryani,Rainy,329,2,Offline,329
761,2022-07-13,Dum Biryani,Rainy,299,3,Online,349
762,2022-10-30,Joint Biryani,Winter,349,1,Offline,349
763,2022-07-15,Paneer Biryani,Rainy,319,3,Offline,319
764,2022-03-25,Moghlai Biryani,Summer,349,2,Offline,349
765,2023-08-18,Mini Meals,Rainy,80,3,Online,130
766,2023-06-21,Moghlai Biryani,Rainy,349,2,Offline,349
767,2022-11-28,Mini Meals,Winter,80,3,Online,130
768,2022-09-10,Mini Meals,Rainy,80,2,Online,130
769,2023-07-07,Fry Piece Biryani,Rainy,329,3,Offline,329
770,2022-01-12,Fry Piece Biryani,Winter,329,1,Online,379
771,2022-08-28,Moghlai Biryani,Rainy,349,2,Online,399
772,2022-10-26,Pot Biryani,Winter,399,3,Online,449
773,2023-01-09,Lollipop Biryani,Winter,329,1,Online,379
774,2023-02-16,Fry Piece Biryani,Winter,329,2,Offline,329
775,2023-05-11,Mini Meals,Summer,80,3,Online,130
776,2022-10-28,Full Meals,Winter,120,1,Offline,120
777,2022-08-21,Pot Biryani,Rainy,399,1,Online,449
778,2022-07-27,Mini Meals,Rainy,80,3,Offline,80
779,2022-10-08,Full Meals,Winter,120,2,Online,170
780,2022-07-07,Joint Biryani,Rainy,349,1,Online,399
781,2023-04-30,Pot Biryani,Summer,399,2,Online,449
782,2023-04-06,Joint Biryani,Summer,349,1,Offline,349
783,2022-11-18,Mini Meals,Winter,80,3,Online,130
784,2022-10-20,Dum Biryani,Winter,299,3,Online,349
785,2023-02-06,Full Meals,Winter,120,3,Offline,120
786,2023-08-23,Dum Biryani,Rainy,299,2,Offline,299
787,2022-12-12,Mini Meals,Winter,80,3,Online,130
788,2023-02-14,Moghlai Biryani,Winter,349,2,Online,399
789,2022-04-27,Paneer Biryani,Summer,319,1,Offline,319
790,2023-01-20,Mini Meals,Winter,80,1,Online,130
791,2023-03-12,Mini Meals,Summer,80,1,Offline,80
792,2022-05-14,Full Meals,Summer,120,3,Online,170
793,2022-01-16,Mini Meals,Winter,80,2,Online,130
794,2023-01-04,Lollipop Biryani,Winter,329,1,Online,379
795,2023-01-01,Dum Biryani,Winter,299,3,Offline,299
796,2023-06-21,Mini Meals,Rainy,80,3,Online,130
797,2022-10-23,Full Meals,Winter,120,1,Offline,120
798,2022-10-02,Dum Biryani,Winter,299,3,Offline,299
799,2022-08-28,Mini Meals,Rainy,80,3,Offline,80
800,2022-06-10,Mini Meals,Rainy,80,3,Online,130
801,2023-06-07,Joint Biryani,Rainy,349,1,Offline,349
802,2022-09-15,Mini Meals,Rainy,80,1,Online,130
803,2022-03-02,Paneer Biryani,Summer,319,1,Offline,319
804,2022-03-30,Joint Biryani,Summer,349,1,Offline,349
805,2023-07-03,Lollipop Biryani,Rainy,329,2,Offline,329
806,2022-06-23,Full Meals,Rainy,120,1,Online,170
807,2022-04-22,Paneer Biryani,Summer,319,3,Online,369
808,2022-04-07,Joint Biryani,Summer,349,2,Offline,349
809,2023-05-22,Joint Biryani,Summer,349,3,Online,399
810,2022-05-12,Full Meals,Summer,120,1,Online,170
811,2022-07-28,Paneer Biryani,Rainy,319,1,Online,369
812,2023-08-26,Dum Biryani,Rainy,299,3,Online,349
813,2022-01-15,Lollipop Biryani,Winter,329,1,Online,379
814,2022-06-23,Moghlai Biryani,Rainy,349,1,Offline,349
815,2022-01-24,Mini Meals,Winter,80,3,Online,130
816,2022-04-13,Fry Piece Biryani,Summer,329,1,Offline,329
817,2022-02-12,Full Meals,Winter,120,1,Online,170
818,2023-05-09,Mini Meals,Summer,80,1,Online,130
819,2022-08-07,Fry Piece Biryani,Rainy,329,2,Online,379
820,2023-08-06,Fry Piece Biryani,Rainy,329,1,Online,379
821,2023-06-28,Moghlai Biryani,Rainy,349,3,Offline,349
822,2023-03-16,Dum Biryani,Summer,299,1,Offline,299
823,2023-06-01,Full Meals,Rainy,120,3,Online,170
824,2023-01-12,Dum Biryani,Winter,299,2,Offline,299
825,2023-07-21,Joint Biryani,Rainy,349,1,Offline,349
826,2023-07-07,Moghlai Biryani,Rainy,349,1,Offline,349
827,2022-08-06,Moghlai Biryani,Rainy,349,1,Online,399
828,2022-08-18,Mini Meals,Rainy,80,1,Offline,80
829,2022-04-20,Full Meals,Summer,120,3,Offline,120
830,2022-05-09,Paneer Biryani,Summer,319,3,Online,369
831,2023-05-21,Full Meals,Summer,120,1,Offline,120
832,2022-08-30,Mini Meals,Rainy,80,2,Online,130
833,2022-05-18,Mini Meals,Summer,80,2,Offline,80
834,2022-01-14,Mini Meals,Winter,80,2,Online,130
835,2022-01-15,Full Meals,Winter,120,2,Online,170
836,2023-04-15,Paneer Biryani,Summer,319,2,Online,369
837,2023-05-20,Mini Meals,Summer,80,1,Online,130
838,2022-06-25,Lollipop Biryani,Rainy,329,3,Online,379
839,2022-02-13,Joint Biryani,Winter,349,3,Online,399
840,2022-11-25,Joint Biryani,Winter,349,3,Offline,349
841,2022-02-14,Mini Meals,Winter,80,1,Offline,80
842,2022-04-23,Full Meals,Summer,120,3,Offline,120
843,2023-08-25,Full Meals,Rainy,120,2,Online,170
844,2022-10-08,Dum Biryani,Winter,299,3,Offline,299
845,2022-12-21,Lollipop Biryani,Winter,329,2,Offline,329
846,2023-07-23,Mini Meals,Rainy,80,1,Online,130
847,2022-08-09,Pot Biryani,Rainy,399,1,Online,449
848,2023-04-27,Full Meals,Summer,120,2,Offline,120
849,2022-08-28,Lollipop Biryani,Rainy,329,3,Online,379
850,2023-05-01,Joint Biryani,Summer,349,1,Online,399
851,2023-03-04,Full Meals,Summer,120,2,Offline,120
852,2023-06-05,Full Meals,Rainy,120,2,Online,170
853,2023-08-25,Mini Meals,Rainy,80,1,Online,130
854,2022-07-31,Full Meals,Rainy,120,3,Online,170
855,2022-01-10,Pot Biryani,Winter,399,3,Offline,399
856,2022-07-26,Pot Biryani,Rainy,399,1,Online,449
857,2023-03-03,Lollipop Biryani,Summer,329,2,Online,379
858,2022-08-23,Dum Biryani,Rainy,299,1,Offline,299
859,2022-10-20,Pot Biryani,Winter,399,1,Online,449
860,2023-01-26,Mini Meals,Winter,80,3,Online,130
861,2022-06-12,Dum Biryani,Rainy,299,1,Online,349
862,2023-02-23,Mini Meals,Winter,80,2,Offline,80
863,2023-06-10,Pot Biryani,Rainy,399,1,Online,449
864,2023-02-17,Dum Biryani,Winter,299,1,Offline,299
865,2022-12-06,Full Meals,Winter,120,1,Online,170
